baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,sentence_count,sentences,response,descriptive,120,2.1083,1.1417,-0.9667,-1.0917,-0.8167,0,0,120,-0.7819,large,8.23e-18,,False,,,"Wilcoxon signed-rank, normal approximation",104,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,opening_words,opening sentence length,response,descriptive,120,5.375,11.9917,6.6167,5.325,7.8,0,0,120,0.6848,large,1.95e-15,,False,,,"Wilcoxon signed-rank, normal approximation",109,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3653,11.8861,3.5208,2.3442,4.657,0,0,120,0.3695,medium,2.18e-07,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,estimated_tokens,estimated tokens,response,descriptive,120,23.2667,17.8417,-5.425,-7.8835,-2.9665,0,0,120,-0.391,medium,9.06e-06,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.9533,5.3433,-1.61,-2.3634,-0.8499,0,0,120,-0.3833,medium,1.73e-05,,False,,,"Wilcoxon signed-rank, normal approximation",114,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.0924,26.395,-76.6975,-78.6053,-74.7983,119,0,0,-1.0,large,2.8e-21,2.52e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_llm_ttft,time to first token (ms),runtime,lower,119,823.9496,763.6723,-60.2773,-69.3618,-51.5206,103,16,0,-0.7725,large,8.06e-18,3.22e-17,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1125.8992,933.9664,-191.9328,-227.5887,-158.3689,107,12,0,-0.7824,large,9.98e-20,5.99e-19,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_llm_eval,generation time (ms),runtime,lower,119,902.8908,205.1933,-697.6975,-765.2324,-636.2569,118,1,0,-0.9847,large,2.99e-21,2.52e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,150.2773,223.8992,73.6218,42.3506,97.5548,20,98,1,0.6025,large,1.6e-13,4.81e-13,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_ttfa,time to first audio (ms),runtime,lower,119,1656.3109,1538.7815,-117.5294,-179.1044,-64.0634,75,43,1,-0.158,small,2.19e-05,2.19e-05,True,False,100.0,"Wilcoxon signed-rank, normal approximation",118,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_tts_total,total synthesis (ms),runtime,lower,119,397.1681,261.2605,-135.9076,-180.6399,-94.0882,91,28,0,-0.5462,large,2.1e-10,4.2e-10,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8148.7059,7636.2101,-512.4958,-597.4971,-430.5437,107,12,0,-0.227,small,1.16e-19,5.99e-19,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3429,89.0202,61.6773,59.9252,63.6042,119,0,0,1.0,large,2.92e-21,2.52e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.6639,7473.5294,1.8655,-0.2439,4.0338,0,0,119,0.0008,negligible,0.0918,,False,,,"Wilcoxon signed-rank, normal approximation",112,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,375.8151,376.563,0.7479,0.1092,1.4456,0,0,119,0.0033,negligible,0.0372,,False,,,"Wilcoxon signed-rank, normal approximation",83,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,301.9496,170.2941,-131.6555,-165.9668,-101.016,0,0,119,-0.6021,large,5.55e-16,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,326.5042,0.0,0.0,0.0,0,0,119,0.0,negligible,1.0,,False,,,Wilcoxon signed-rank (all differences zero),0,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.6134,18.7227,-5.8908,-8.2275,-3.6134,0,0,119,-0.3908,medium,1.87e-06,,False,,,"Wilcoxon signed-rank, normal approximation",111,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7415.9496,5005.042,-2410.9076,-3451.9351,-1445.6674,0,0,119,-0.426,medium,1.79e-07,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::answers_in_english,check: answers_in_english,adherence,higher,91,0.967,1.0,0.033,0.0,0.0769,3,0,88,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7417,0.9167,0.175,0.0833,0.2667,27,6,87,,n/a,0.000499,0.00598,True,,,"McNemar, chi-square with continuity correction",33,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.675,0.175,-0.5,-0.5917,-0.4083,2,62,56,,n/a,1.64e-13,2.47e-12,True,,,"McNemar, chi-square with continuity correction",64,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.8667,-0.1083,-0.175,-0.05,2,15,103,,n/a,0.00235,0.0258,True,,,"McNemar, exact binomial",17,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9833,0.9083,-0.075,-0.1333,-0.0248,2,11,107,,n/a,0.0225,0.225,False,,,"McNemar, exact binomial",13,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,12 qwen2.5:1.5b-q4_K_M t0.7/s42,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.6167,0.3,-0.3167,-0.4252,-0.2,11,49,60,,n/a,1.78e-06,2.67e-05,True,,,"McNemar, chi-square with continuity correction",60,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.6167,0.3,-0.3167,-0.4252,-0.2,11,49,60,,n/a,1.78e-06,2.67e-05,True,,,"McNemar, chi-square with continuity correction",60,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9553,0.9016,-0.0537,-0.071,-0.0365,16,68,36,-0.3962,medium,1.45e-07,2.46e-06,True,False,0.02,"Wilcoxon signed-rank, normal approximation",84,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9553,0.9016,-0.0537,-0.071,-0.0365,16,68,36,-0.3962,medium,1.45e-07,2.46e-06,True,False,0.02,"Wilcoxon signed-rank, normal approximation",84,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,request_coverage,coverage of recognized request,response,higher,120,0.4449,0.2251,-0.2198,-0.2803,-0.1576,27,84,9,-0.4507,medium,1.49e-09,1.49e-08,True,False,0.02,"Wilcoxon signed-rank, normal approximation",111,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,intent_coverage,coverage of intended question,response,higher,120,0.3622,0.1888,-0.1734,-0.2292,-0.1171,23,72,25,-0.3461,medium,5.34e-08,4.8e-07,True,False,0.02,"Wilcoxon signed-rank, normal approximation",95,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,echo_ratio,echo of the question,response,lower,120,0.2613,nan,nan,-0.0822,0.0413,62,48,10,-0.2014,small,0.248,0.994,False,False,0.02,"Wilcoxon signed-rank, normal approximation",110,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,answer_presence,reference answer present,response,higher,120,0.05,0.0,-0.05,-0.0917,-0.0167,0,6,114,,n/a,0.0312,0.219,False,,,"McNemar, exact binomial",6,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,reference_token_f1,token F1 vs reference,response,higher,120,0.0398,0.0323,-0.0075,-0.0243,0.0112,13,27,80,-0.1193,negligible,0.11,0.658,False,False,0.02,"Wilcoxon signed-rank, normal approximation",40,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1284,0.0488,-0.0797,-0.129,-0.0324,7,27,86,-0.1405,negligible,0.0019,0.0152,True,False,0.02,"Wilcoxon signed-rank, normal approximation",34,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0431,0.0331,-0.01,-0.0285,0.0095,13,27,80,-0.1202,negligible,0.124,0.658,False,False,0.02,"Wilcoxon signed-rank, normal approximation",40,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,flesch_reading_ease,reading ease,response,higher,120,56.3529,53.5228,-2.8301,-13.0317,7.5503,60,60,0,0.0167,negligible,0.957,1.0,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,flesch_kincaid_grade,grade level,response,lower,120,7.4777,7.6492,0.1715,-1.2774,1.6643,59,61,0,0.0174,negligible,0.794,1.0,False,False,0.5,"Wilcoxon signed-rank, normal approximation",120,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,word_count,words,response,descriptive,120,17.3833,8.075,-9.3083,-10.9919,-7.6083,0,0,120,-0.7092,large,3.6e-15,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,sentence_count,sentences,response,descriptive,120,2.1083,1.0667,-1.0417,-1.1583,-0.9167,0,0,120,-0.8446,large,7.64e-20,,False,,,"Wilcoxon signed-rank, normal approximation",106,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,opening_words,opening sentence length,response,descriptive,120,5.375,7.5333,2.1583,0.9583,3.35,0,0,120,0.1684,small,0.000862,,False,,,"Wilcoxon signed-rank, normal approximation",111,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,mean_words_per_sentence,words per sentence,response,descriptive,120,8.3653,7.4667,-0.8986,-2.0306,0.2849,0,0,120,-0.2413,small,0.0486,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,estimated_tokens,estimated tokens,response,descriptive,120,23.2667,10.8583,-12.4083,-14.6335,-10.1833,0,0,120,-0.7151,large,3.19e-15,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.9533,3.23,-3.7233,-4.3967,-3.0433,0,0,120,-0.7092,large,3.54e-15,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.0924,19.3866,-83.7059,-85.6557,-81.7981,119,0,0,-1.0,large,2.72e-21,2.44e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,lat_llm_ttft,time to first token (ms),runtime,lower,119,823.9496,862.042,38.0924,29.3771,46.7649,28,90,1,0.5434,large,6.5e-12,1.95e-11,True,True,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1125.8992,961.2437,-164.6555,-200.2,-131.3987,102,17,0,-0.738,large,1.1e-16,4.39e-16,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,lat_llm_eval,generation time (ms),runtime,lower,119,902.8908,111.3445,-791.5462,-857.7845,-730.367,119,0,0,-0.9984,large,2.92e-21,2.44e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,150.2773,168.6807,18.4034,-12.3498,43.6737,53,66,0,0.1801,small,0.00445,0.00445,True,True,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,lat_ttfa,time to first audio (ms),runtime,lower,119,1656.3109,1510.1345,-146.1765,-207.9466,-90.0227,84,34,1,-0.2164,small,1.22e-07,2.44e-07,True,False,100.0,"Wilcoxon signed-rank, normal approximation",118,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,lat_tts_total,total synthesis (ms),runtime,lower,119,397.1681,180.605,-216.563,-264.0691,-176.142,106,13,0,-0.8115,large,1.26e-17,6.32e-17,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8148.7059,7614.1261,-534.5798,-624.1256,-452.5874,106,13,0,-0.2334,small,1.06e-19,6.37e-19,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3429,99.963,72.6202,69.8781,75.6095,119,0,0,1.0,large,2.92e-21,2.44e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.6639,7474.4538,2.7899,0.3109,5.1597,0,0,119,0.0023,negligible,0.0202,,False,,,"Wilcoxon signed-rank, normal approximation",113,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,375.8151,375.8235,0.0084,-0.6975,0.7565,0,0,119,0.0013,negligible,0.402,,False,,,"Wilcoxon signed-rank, normal approximation",86,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,301.9496,99.2017,-202.7479,-236.9359,-170.284,0,0,119,-0.933,large,9.41e-21,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,322.5042,-4.0,-4.0,-4.0,0,0,119,-0.5509,large,1.07e-27,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,llm_eval_tokens,generated tokens,runtime,descriptive,119,24.6134,11.3866,-13.2269,-15.563,-11.0168,0,0,119,-0.7649,large,2.24e-16,,False,,,"Wilcoxon signed-rank, normal approximation",118,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7415.9496,3124.2521,-4291.6975,-5399.8727,-3348.7712,0,0,119,-0.7567,large,2.34e-16,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::answers_in_english,check: answers_in_english,adherence,higher,47,0.9574,0.9574,0.0,-0.0851,0.0851,2,2,43,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",4,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7417,0.9167,0.175,0.0917,0.2667,27,6,87,,n/a,0.000499,0.00548,True,,,"McNemar, chi-square with continuity correction",33,improved
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.675,0.4583,-0.2167,-0.3417,-0.0917,19,45,56,,n/a,0.00178,0.0178,True,,,"McNemar, chi-square with continuity correction",64,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.7833,-0.1917,-0.2667,-0.1167,2,25,93,,n/a,2.3e-05,0.000299,True,,,"McNemar, chi-square with continuity correction",27,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9833,0.8417,-0.1417,-0.2167,-0.0667,2,19,99,,n/a,0.000221,0.00266,True,,,"McNemar, exact binomial",21,degraded
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
24 qwen2.5:32b-q4_K_M t0.7/s42,02 llama3.2:1b-q4_K_M t0.7/s42,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,0.975,1.0,0.025,0.0,0.0583,3,0,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
