baseline,contrast,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7333,0.9,0.1667,0.0917,0.2419,25,5,90,,n/a,0.000523,0.00627,True,,,"McNemar, chi-square with continuity correction",30,improved
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.7,0.125,-0.575,-0.675,-0.475,4,73,43,,n/a,9.24e-15,1.39e-13,True,,,"McNemar, chi-square with continuity correction",77,degraded
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.8917,-0.0833,-0.1417,-0.025,3,13,104,,n/a,0.0213,0.234,False,,,"McNemar, exact binomial",16,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9917,0.9333,-0.0583,-0.1083,-0.0167,1,8,111,,n/a,0.0391,0.391,False,,,"McNemar, exact binomial",9,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,11 qwen2.5:1.5b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.65,0.25,-0.4,-0.5167,-0.275,14,62,44,,n/a,7e-08,1.05e-06,True,,,"McNemar, chi-square with continuity correction",76,degraded
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.65,0.25,-0.4,-0.5167,-0.275,14,62,44,,n/a,7e-08,1.05e-06,True,,,"McNemar, chi-square with continuity correction",76,degraded
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9612,0.9081,-0.0531,-0.0685,-0.0369,17,72,31,-0.4544,medium,1.74e-08,2.95e-07,True,False,0.02,"Wilcoxon signed-rank, normal approximation",89,degraded
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9612,0.9081,-0.0531,-0.0685,-0.0369,17,72,31,-0.4544,medium,1.74e-08,2.95e-07,True,False,0.02,"Wilcoxon signed-rank, normal approximation",89,degraded
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,request_coverage,coverage of recognized request,response,higher,120,0.4505,0.3014,-0.1491,-0.2077,-0.0904,30,81,9,-0.3107,small,8.48e-07,8.48e-06,True,False,0.02,"Wilcoxon signed-rank, normal approximation",111,degraded
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,intent_coverage,coverage of intended question,response,higher,120,0.3665,0.2497,-0.1168,-0.1675,-0.0661,25,63,32,-0.2141,small,3.2e-05,0.000288,True,False,0.02,"Wilcoxon signed-rank, normal approximation",88,degraded
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,echo_ratio,echo of the question,response,lower,120,0.2714,0.2996,0.0282,-0.0323,0.0848,57,54,9,-0.018,negligible,0.462,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",111,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,answer_presence,reference answer present,response,higher,120,0.0417,0.025,-0.0167,-0.0583,0.025,2,4,114,,n/a,0.688,1.0,False,,,"McNemar, exact binomial",6,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0083,0.0083,0.0,0.025,1,0,119,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",1,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,reference_token_f1,token F1 vs reference,response,higher,120,0.0427,0.0537,0.0111,-0.0092,0.0343,22,21,77,-0.0251,negligible,0.53,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",43,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1369,0.1013,-0.0356,-0.0826,0.0099,10,20,90,-0.0597,negligible,0.0839,0.671,False,False,0.02,"Wilcoxon signed-rank, normal approximation",30,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0461,0.0551,0.0089,-0.0118,0.0324,20,22,78,-0.0269,negligible,0.774,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",42,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,flesch_reading_ease,reading ease,response,higher,120,56.7426,57.8159,1.0733,-7.7272,9.5239,61,59,0,0.0698,negligible,0.286,1.0,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,flesch_kincaid_grade,grade level,response,lower,120,7.4587,7.2757,-0.183,-1.4528,1.1178,70,50,0,-0.0626,negligible,0.342,1.0,False,False,0.5,"Wilcoxon signed-rank, normal approximation",120,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,word_count,words,response,descriptive,120,17.425,8.725,-8.7,-10.3835,-7.0167,0,0,120,-0.6845,large,1.01e-14,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,sentence_count,sentences,response,descriptive,120,2.075,1.0417,-1.0333,-1.1333,-0.9417,0,0,120,-0.881,large,2.69e-21,,False,,,"Wilcoxon signed-rank, normal approximation",109,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,opening_words,opening sentence length,response,descriptive,120,5.3667,8.2833,2.9167,1.7081,4.1833,0,0,120,0.3017,small,7.15e-06,,False,,,"Wilcoxon signed-rank, normal approximation",113,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,mean_words_per_sentence,words per sentence,response,descriptive,120,8.5083,8.3722,-0.1361,-1.36,1.1698,0,0,120,-0.131,negligible,0.417,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,estimated_tokens,estimated tokens,response,descriptive,120,23.3583,11.675,-11.6833,-13.9,-9.4915,0,0,120,-0.6864,large,4.08e-15,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,6.97,3.49,-3.48,-4.1534,-2.8067,0,0,120,-0.6845,large,8.53e-15,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,103.2017,19.084,-84.1176,-86.0424,-82.2183,119,0,0,-1.0,large,2.8e-21,2.52e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_llm_ttft,time to first token (ms),runtime,lower,119,821.9916,864.0168,42.0252,32.183,51.2124,20,99,0,0.5654,large,6.61e-12,1.98e-11,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,degraded
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1102.1345,967.4202,-134.7143,-159.7336,-110.2674,103,16,0,-0.7124,large,4.63e-17,1.85e-16,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_llm_eval,generation time (ms),runtime,lower,119,879.2689,120.4874,-758.7815,-821.1721,-701.8725,119,0,0,-0.9975,large,2.92e-21,2.52e-20,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,133.9412,172.7647,38.8235,24.9044,53.2366,41,77,1,0.2924,small,8.43e-06,8.68e-06,True,False,50.0,"Wilcoxon signed-rank, normal approximation",118,degraded
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_ttfa,time to first audio (ms),runtime,lower,119,1616.3782,1520.8067,-95.5714,-131.0792,-59.7769,80,39,0,-0.1804,small,4.34e-06,8.68e-06,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_tts_total,total synthesis (ms),runtime,lower,119,380.5714,191.605,-188.9664,-230.0607,-153.8632,112,7,0,-0.7668,large,8.26e-18,4.13e-17,True,False,50.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8137.4286,7619.6807,-517.7479,-603.7933,-434.9466,111,8,0,-0.2128,small,5.69e-20,3.41e-19,True,False,100.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,27.3227,101.2546,73.9319,71.3509,76.9506,119,0,0,1.0,large,2.92e-21,2.52e-20,True,False,5.0,"Wilcoxon signed-rank, normal approximation",119,improved
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7471.9832,7473.1597,1.1765,-0.7059,3.0084,0,0,119,0.0018,negligible,0.0474,,False,,,"Wilcoxon signed-rank, normal approximation",111,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,376.0336,376.0924,0.0588,-0.6639,0.7731,0,0,119,0.0019,negligible,0.433,,False,,,"Wilcoxon signed-rank, normal approximation",92,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,280.1429,103.4034,-176.7395,-198.7145,-155.8803,0,0,119,-0.9212,large,4.37e-21,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,326.5042,322.5042,-4.0,-4.0,-4.0,0,0,119,-0.5509,large,1.07e-27,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,llm_eval_tokens,generated tokens,runtime,descriptive,119,23.9916,12.3613,-11.6303,-13.5464,-9.63,0,0,119,-0.7206,large,2.41e-16,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,7045.1681,3387.1429,-3658.0252,-4581.1313,-2874.1353,0,0,119,-0.7051,large,7.06e-16,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::answers_in_english,check: answers_in_english,adherence,higher,55,0.9455,1.0,0.0545,0.0,0.1273,3,0,52,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7333,0.9417,0.2083,0.125,0.2917,28,3,89,,n/a,1.63e-05,0.000195,True,,,"McNemar, chi-square with continuity correction",31,improved
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.7,0.3667,-0.3333,-0.4583,-0.2083,17,57,46,,n/a,5.8e-06,7.54e-05,True,,,"McNemar, chi-square with continuity correction",74,degraded
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.975,0.8583,-0.1167,-0.1833,-0.05,3,17,100,,n/a,0.00258,0.0283,True,,,"McNemar, exact binomial",20,degraded
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::response_is_complete,check: response_is_complete,adherence,higher,120,0.9917,0.9,-0.0917,-0.15,-0.0417,1,12,107,,n/a,0.00342,0.0342,True,,,"McNemar, exact binomial",13,degraded
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
23 qwen2.5:32b-q4_K_M t0,01 llama3.2:1b-q4_K_M t0,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
