group_kind,group_id,varying,baseline,contrast,n_paired,metric,label,family,direction,n_pairs,baseline_mean,contrast_mean,mean_difference,ci_low,ci_high,improved_items,degraded_items,unchanged_items,effect_size,effect_label,p_value,p_adjusted,significant,equivalent_within_margin,equivalence_margin,test_method,n_effective,verdict
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,12.6467,13.18,0.5333,-0.2868,1.4567,0,0,120,0.1004,negligible,0.0844,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,46.5546,43.605,-2.9496,-5.1855,-0.9914,62,29,28,-0.1726,small,0.00208,0.0187,True,True,5.0,"Wilcoxon signed-rank, normal approximation",91,improved
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,lat_llm_ttft,time to first token (ms),runtime,lower,119,875.2521,877.6134,2.3613,-11.3296,15.2025,55,64,0,0.0257,negligible,0.647,0.735,False,True,50.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1278.3613,1238.7395,-39.6218,-78.6443,-0.7981,68,51,0,-0.1285,negligible,0.0333,0.267,False,False,50.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,lat_llm_eval,generation time (ms),runtime,lower,119,953.4454,1000.8908,47.4454,-16.5513,112.791,53,66,0,0.1235,negligible,0.0646,0.387,False,False,50.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,243.0,221.8571,-21.1429,-41.6227,-1.9137,72,47,0,-0.142,negligible,0.0667,0.387,False,True,50.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,lat_ttfa,time to first audio (ms),runtime,lower,119,1901.3782,1840.6891,-60.6891,-118.2441,-5.5716,67,52,0,-0.078,negligible,0.0373,0.267,False,False,100.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,lat_tts_total,total synthesis (ms),runtime,lower,119,544.8824,569.6387,24.7563,-9.3149,59.5134,57,62,0,0.0759,negligible,0.0993,0.397,False,False,50.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,8268.8824,8289.1681,20.2857,-45.3914,87.4372,52,66,1,0.0094,negligible,0.178,0.533,False,True,100.0,"Wilcoxon signed-rank, normal approximation",118,equivalent
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,llm_tokens_per_sec,generation throughput (tok/s),runtime,higher,119,41.6168,41.6739,0.0571,-0.1714,0.2698,64,51,4,0.039,negligible,0.367,0.735,False,True,5.0,"Wilcoxon signed-rank, normal approximation",115,equivalent
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,lat_stt,"recognition, control (ms)",runtime,descriptive,119,7472.2857,7473.0,0.7143,-1.1181,2.6639,0,0,119,0.0009,negligible,0.909,,False,,,"Wilcoxon signed-rank, normal approximation",111,descriptive
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,lat_stt_endpoint_delay,"endpoint delay, control (ms)",runtime,descriptive,119,375.6387,375.7647,0.1261,-0.9244,1.3534,0,0,119,0.002,negligible,0.315,,False,,,"Wilcoxon signed-rank, normal approximation",89,descriptive
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,lat_llm_first_chunk_fill,first chunk fill wait (ms),runtime,descriptive,119,403.1092,361.1261,-41.9832,-78.6914,-3.687,0,0,119,-0.132,negligible,0.0237,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,llm_prompt_tokens,prompt tokens,runtime,descriptive,119,307.5042,307.5042,0.0,0.0,0.0,0,0,119,0.0,negligible,1.0,,False,,,Wilcoxon signed-rank (all differences zero),0,descriptive
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,llm_eval_tokens,generated tokens,runtime,descriptive,119,39.7479,41.7563,2.0084,-0.7397,4.8405,0,0,119,0.1174,negligible,0.0633,,False,,,"Wilcoxon signed-rank, normal approximation",117,descriptive
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,tts_audio_ms,synthesized audio (ms),runtime,descriptive,119,11345.605,11963.3025,617.6975,-194.2477,1465.0704,0,0,119,0.0816,negligible,0.0919,,False,,,"Wilcoxon signed-rank, normal approximation",119,descriptive
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::answers_in_english,check: answers_in_english,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::at_most_two_detail_sentences,check: at_most_two_detail_sentences,adherence,higher,120,1.0,0.975,-0.025,-0.0583,0.0,0,3,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::brief_enough_for_speech,check: brief_enough_for_speech,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::no_follow_up_question,check: no_follow_up_question,adherence,higher,120,0.7417,0.775,0.0333,-0.0417,0.1083,12,8,100,,n/a,0.503,1.0,False,,,"McNemar, exact binomial",20,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::no_markup_in_spoken_text,check: no_markup_in_spoken_text,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::no_simulated_dialogue,check: no_simulated_dialogue,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::non_empty,check: non_empty,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::not_truncated_at_token_cap,check: not_truncated_at_token_cap,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::opener_at_most_five_words,check: opener_at_most_five_words,adherence,higher,120,0.0833,0.1417,0.0583,-0.0167,0.1333,14,7,99,,n/a,0.189,1.0,False,,,"McNemar, exact binomial",21,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::opener_ends_with_full_stop,check: opener_ends_with_full_stop,adherence,higher,120,0.95,0.9417,-0.0083,-0.05,0.0333,3,4,113,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",7,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::response_is_complete,check: response_is_complete,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::spoken_duration_budget,check: spoken_duration_budget,adherence,higher,120,1.0,1.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
parameters,llama3.1:8b-instruct-fp16_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",09 llama3.1:8b-fp16 t0,10 llama3.1:8b-fp16 t0.7/s42,120,check::total_sentences_at_most_three,check: total_sentences_at_most_three,adherence,higher,120,1.0,0.975,-0.025,-0.0583,0.0,0,3,117,,n/a,0.25,1.0,False,,,"McNemar, exact binomial",3,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,constraint_item_pass_strict,prompt adherence (item),adherence,higher,120,0.1667,0.2167,0.05,-0.0333,0.1333,16,10,94,,n/a,0.327,1.0,False,,,"McNemar, chi-square with continuity correction",26,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,constraint_item_pass_loose,"prompt adherence, loose",adherence,higher,120,0.1667,0.2167,0.05,-0.0333,0.1333,16,10,94,,n/a,0.327,1.0,False,,,"McNemar, chi-square with continuity correction",26,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,constraint_check_rate_strict,share of checks passed,adherence,higher,120,0.9133,0.9208,0.0075,-0.0025,0.0175,18,10,92,0.0562,negligible,0.172,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",28,equivalent
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,constraint_check_rate_loose,"share of checks passed, loose",adherence,higher,120,0.9133,0.9208,0.0075,-0.0025,0.0175,18,10,92,0.0562,negligible,0.172,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",28,equivalent
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,request_coverage,coverage of recognized request,response,higher,120,0.479,0.4708,-0.0082,-0.0482,0.03,61,54,5,-0.0266,negligible,0.994,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",115,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,intent_coverage,coverage of intended question,response,higher,120,0.3895,0.3931,0.0036,-0.0325,0.0398,46,45,29,0.0221,negligible,0.948,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",91,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,echo_ratio,echo of the question,response,lower,120,0.1858,0.168,-0.0178,-0.0379,0.0026,62,54,4,-0.0817,negligible,0.183,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",116,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,answer_presence,reference answer present,response,higher,120,0.0583,0.05,-0.0083,-0.0417,0.0167,1,2,117,,n/a,1.0,1.0,False,,,"McNemar, exact binomial",3,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,reference_exact_match,exact match vs reference,response,higher,120,0.0,0.0,0.0,0.0,0.0,0,0,120,,n/a,1.0,1.0,False,,,McNemar (no verdict changed),0,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,reference_token_f1,token F1 vs reference,response,higher,120,0.0317,0.0289,-0.0028,-0.0095,0.0038,22,23,75,0.0035,negligible,0.505,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",45,equivalent
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,reference_rouge_1,ROUGE-1 vs reference,response,higher,120,0.1492,0.1437,-0.0056,-0.0411,0.0286,12,15,93,0.0094,negligible,0.791,1.0,False,False,0.02,"Wilcoxon signed-rank, normal approximation",27,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,reference_rouge_l,ROUGE-L vs reference,response,higher,120,0.0331,0.031,-0.0021,-0.0097,0.0052,23,22,75,0.0074,negligible,0.684,1.0,False,True,0.02,"Wilcoxon signed-rank, normal approximation",45,equivalent
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,flesch_reading_ease,reading ease,response,higher,120,53.6103,50.5579,-3.0524,-7.2082,1.0981,62,58,0,-0.0884,negligible,0.266,1.0,False,False,2.0,"Wilcoxon signed-rank, normal approximation",120,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,flesch_kincaid_grade,grade level,response,lower,120,9.5123,9.8446,0.3323,-0.4797,1.1639,63,57,0,0.0547,negligible,0.711,1.0,False,False,0.5,"Wilcoxon signed-rank, normal approximation",120,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,word_count,words,response,descriptive,120,30.3833,31.85,1.4667,-0.5919,3.6083,0,0,120,0.0722,negligible,0.15,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,sentence_count,sentences,response,descriptive,120,2.1583,2.3333,0.175,0.0167,0.3252,0,0,120,0.1547,small,0.0268,,False,,,"Wilcoxon signed-rank, normal approximation",70,descriptive
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,opening_words,opening sentence length,response,descriptive,120,11.8917,11.6917,-0.2,-2.275,1.9335,0,0,120,-0.0497,negligible,0.862,,False,,,"Wilcoxon signed-rank, normal approximation",98,descriptive
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,mean_words_per_sentence,words per sentence,response,descriptive,120,15.0174,14.6403,-0.3771,-1.8292,1.2164,0,0,120,-0.0885,negligible,0.271,,False,,,"Wilcoxon signed-rank, normal approximation",116,descriptive
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,estimated_tokens,estimated tokens,response,descriptive,120,40.525,42.475,1.95,-0.7583,4.7671,0,0,120,0.0743,negligible,0.154,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,estimated_spoken_seconds,estimated speech seconds,response,descriptive,120,12.1533,12.74,0.5867,-0.2367,1.4433,0,0,120,0.0722,negligible,0.154,,False,,,"Wilcoxon signed-rank, normal approximation",115,descriptive
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,lat_llm_prompt_eval,prompt evaluation (ms),runtime,lower,119,37.958,37.7311,-0.2269,-0.8403,0.3782,53,41,25,-0.0455,negligible,0.361,1.0,False,True,5.0,"Wilcoxon signed-rank, normal approximation",94,equivalent
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,lat_llm_ttft,time to first token (ms),runtime,lower,119,866.7311,862.0756,-4.6555,-16.9517,8.0672,66,53,0,-0.0504,negligible,0.492,1.0,False,True,50.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,lat_llm_ttfc,time to first speakable chunk (ms),runtime,lower,119,1086.5462,1068.3529,-18.1933,-44.8479,7.8082,64,55,0,-0.0966,negligible,0.227,1.0,False,True,50.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,lat_llm_eval,generation time (ms),runtime,lower,119,551.8067,581.2689,29.4622,-6.9941,62.8261,50,68,1,0.1045,negligible,0.0611,0.533,False,False,50.0,"Wilcoxon signed-rank, normal approximation",118,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,lat_tts_first_chunk,first speech chunk synthesis (ms),runtime,lower,119,218.3277,208.3025,-10.0252,-32.9989,10.9252,64,53,2,-0.0832,negligible,0.283,1.0,False,True,50.0,"Wilcoxon signed-rank, normal approximation",117,equivalent
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,lat_ttfa,time to first audio (ms),runtime,lower,119,1684.9328,1656.6387,-28.2941,-76.8403,16.1746,65,54,0,-0.0599,negligible,0.279,1.0,False,True,100.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,lat_tts_total,total synthesis (ms),runtime,lower,119,524.437,555.3109,30.8739,-3.8761,65.5235,51,68,0,0.1199,negligible,0.0592,0.533,False,False,50.0,"Wilcoxon signed-rank, normal approximation",119,no detected change
parameters,llama3.1:8b-instruct-q4_K_M_vosk-small-en-us-0.15-cpu,"decoding settings (temperature, seed)",05 llama3.1:8b-q4_K_M t0,06 llama3.1:8b-q4_K_M t0.7/s42,120,lat_e2e_response_ready,"end to end, response ready (ms)",runtime,lower,119,7962.5378,7961.5546,-0.9832,-39.3924,36.7401,60,59,0,-0.0029,negligible,0.813,1.0,False,True,100.0,"Wilcoxon signed-rank, normal approximation",119,equivalent
